t,bg,meal,dose,reward
635,109.4314932708633,0.0,0.0,0.0
636,109.4222595817238,0.0,0.0,0.0
637,109.41437516884855,0.0,0.0,0.0
638,109.4078403851459,0.0,0.0,0.0
639,109.40265453245995,0.0,0.0,0.0
640,109.3988158586394,0.0,0.0,0.0
641,109.39632155553103,0.0,0.0,0.0
642,109.39516775789696,0.0,0.0,0.0
643,109.39534954325475,0.0,0.0,0.0
644,109.3968609326389,0.0,0.0,0.0
645,109.39969489228102,0.0,0.0,0.0
646,109.40384333620594,0.0,0.0,0.0
647,109.40929712973995,0.0,0.0,0.0
648,109.416046093927,0.0,0.0,0.0
649,109.42407901084752,0.0,0.0,0.0
650,109.43338362983481,0.0,0.0,0.0
651,109.44394667458222,0.0,0.0,0.0
652,109.45575385113447,0.0,0.0,0.0
653,109.46878985675546,0.0,0.0,0.0
654,109.48303838966449,0.0,0.0,0.0
655,109.49848215963195,0.0,0.0,0.0
656,109.51510289942527,0.0,0.0,0.0
657,109.53288137709464,0.0,0.0,0.0
658,109.55179740908844,0.0,0.0,0.0
659,109.57182987418668,0.0,0.0,0.0
660,109.59295672824058,0.0,0.0,0.0
661,109.61515501970635,0.0,0.0,0.0
662,109.63840090595944,0.0,0.0,0.0
663,109.66266967037626,0.0,0.0,0.0
664,109.68793574016881,0.0,0.0,0.0
665,109.71417270495789,0.0,0.0,0.0
666,109.74135333606932,0.0,0.0,0.0
667,109.76944960653758,0.0,0.0,0.0
668,109.79843271180057,0.0,0.0,0.0
669,109.82827309106867,0.0,0.0,0.0
670,109.8589404493508,0.0,0.0,0.0
671,109.89040378011974,0.0,0.0,0.0
672,109.92263138859848,0.0,0.0,0.0
673,109.95559091564894,0.0,0.0,0.0
674,109.98924936224367,0.0,0.0,0.0
675,110.0235731145015,0.0,0.0,0.0
676,110.0585279692665,0.0,0.0,0.0
677,110.09407916021047,0.0,0.0,0.0
678,110.13019138443765,0.0,0.0,0.0
679,110.16682882957103,0.0,0.0,0.0
680,110.20395520129843,0.0,0.0,0.0
681,110.24153375135644,0.0,0.0,0.0
682,110.27952730593054,0.0,0.0,0.0
683,110.31789829444836,0.0,0.0,0.0
684,110.35660877874363,0.0,0.0,0.0
685,110.39562048256788,0.0,0.0,0.0
686,110.43489482142628,0.0,0.0,0.0
687,110.47439293271438,0.0,0.0,0.0
688,110.51407570613179,0.0,0.0,0.0
689,110.55390381434911,0.0,0.0,0.0
690,110.59383774390345,0.0,0.0,0.0
691,110.63383782629893,0.0,0.0,0.0
692,110.67386426928705,0.0,0.0,0.0
693,110.71387718830258,0.0,0.0,0.0
694,110.75383663803038,0.0,0.0,0.0
695,110.793702644078,0.0,0.0,0.0
696,110.83343523472948,0.0,0.0,0.0
697,110.87299447275508,0.0,0.0,0.0
698,110.91234048725224,0.0,0.0,0.0
699,110.95143350549235,0.0,0.0,0.0
700,110.99023388474876,0.0,0.0,0.0
701,111.02870214408046,0.0,0.0,0.0
702,111.0667989960469,0.0,0.0,0.0
703,111.10448537832875,0.0,0.0,0.0
704,111.14172248522969,0.0,0.0,0.0
705,111.17847179903454,0.0,0.0,0.0
706,111.214695121199,0.0,0.0,0.0
707,111.25035460334632,0.0,0.0,0.0
708,111.28541277804673,0.0,0.0,0.0
709,111.31983258935495,0.0,0.0,0.0
710,111.3535774230821,0.0,0.0,0.0
711,111.3866111367778,0.0,0.0,0.0
712,111.41889808939887,0.0,0.0,0.0
713,111.45040317064128,0.0,0.0,0.0
714,111.48109182991193,0.0,0.0,0.0
715,111.51093010491739,0.0,0.0,0.0
716,111.53988464984711,0.0,0.0,0.0
717,111.56792276312842,0.0,0.0,0.0
718,111.59501241473143,0.0,0.0,0.0
719,111.62112227300224,0.0,0.0,0.0
720,111.64622173100284,0.0,0.0,0.0
721,111.67028093233677,0.0,0.0,0.0
722,111.69327079644005,0.0,0.0,0.0
723,111.71516304331712,0.0,0.0,0.0
724,111.73593021770158,0.0,0.0,0.0
725,111.75554571262303,0.0,0.0,0.0
726,111.77398379236053,0.0,0.0,0.0
727,111.79121961476422,0.0,0.0,0.0
728,111.80722925292746,0.0,0.0,0.0
729,111.82198971619137,0.0,0.0,0.0
730,111.83547897046533,0.0,0.0,0.0
731,111.8476759578463,0.0,0.0,0.0
732,111.85856061552148,0.0,0.0,0.0
733,111.86811389393837,0.0,0.0,0.0
734,111.87631777422762,0.0,0.0,0.0
735,111.88315528486415,0.0,0.0,0.0
736,111.88861051755259,0.0,0.0,0.0
737,111.89266864232418,0.0,0.0,0.0
738,111.89531592183192,0.0,0.0,0.0
739,111.89653972483252,0.0,0.0,0.0
740,111.8963285388432,0.0,0.0,0.0
741,111.89467198196284,0.0,0.0,0.0
742,111.89156081384704,0.0,0.0,0.0
743,111.88698694582772,0.0,0.0,0.0
744,111.88094345016816,0.0,0.0,0.0
745,111.87342456844527,0.0,0.0,0.0
746,111.86442571905145,0.0,0.0,0.0
747,111.85394350380895,0.0,0.0,0.0
748,111.8419757136907,0.0,0.0,0.0
749,111.82852133364152,0.0,0.0,0.0
750,116.98024721316195,100.0,0.0,0.0
751,116.84902257211392,0.0,0.0,0.0
752,116.71907915861236,0.0,0.0,0.0
753,116.59035292029415,0.0,0.0,0.0
754,116.46278268211944,0.0,0.0,0.0
755,116.33631010442458,0.0,0.0,0.0
756,116.21087964107477,0.0,0.0,0.0
757,116.08643849769078,0.0,0.0,0.0
758,115.9629365899262,0.0,0.0,0.0
759,115.84032650177201,0.0,0.0,0.0
760,115.71856344386731,0.0,0.0,0.0
761,115.59760521179597,0.0,0.0,0.0
762,115.47741214435027,0.0,0.0,0.0
763,115.35794708174387,0.0,0.0,0.0
764,115.2391753237576,0.0,0.0,0.0
765,115.1210645878028,0.0,0.0,0.0
766,115.00358496688827,0.0,0.0,0.0
767,114.88670888747761,0.0,0.0,0.0
768,114.77041106722577,0.0,0.0,0.0
769,114.65466847258331,0.0,0.0,0.0
770,114.53946027625999,0.0,0.0,0.0
771,114.42476781453817,0.0,0.0,0.0
772,114.31057454442961,0.0,0.0,0.0
773,114.19686600066883,0.0,0.0,0.0
774,114.08362975253824,0.0,0.0,0.0
775,113.97085536052052,0.0,0.0,0.0
776,113.85853433277549,0.0,0.0,0.0
777,113.74666008143883,0.0,0.0,0.0
778,113.63522787874204,0.0,0.0,0.0
779,113.52423481295287,0.0,0.0,0.0
780,113.41367974413717,0.0,0.0,0.0
781,113.30356325974397,0.0,0.0,0.0
782,113.19388763001591,0.0,0.0,0.0
783,113.08465676322871,0.0,0.0,0.0
784,112.97587616076383,0.0,0.0,0.0
785,112.86755287201944,0.0,0.0,0.0
786,112.75969544916556,0.0,0.0,0.0
787,112.65231390175005,0.0,0.0,0.0
788,112.5454196511632,0.0,0.0,0.0
789,112.43902548496867,0.0,0.0,0.0
790,112.33314551111009,0.0,0.0,0.0
791,112.22779511200301,0.0,0.0,0.0
792,112.12299089852232,0.0,0.0,0.0
793,112.01875066389637,0.0,0.0,0.0
794,111.91509333751942,0.0,0.0,0.0
795,111.81203893869467,0.0,0.0,0.0
796,111.70960853032086,0.0,0.0,0.0
797,111.60782417253574,0.0,0.0,0.0
798,111.50670887633085,0.0,0.0,0.0
799,111.40628655715162,0.0,0.0,0.0
800,111.30658198849835,0.0,0.0,0.0
801,111.20762075554347,0.0,0.0,0.0
802,111.109429208781,0.0,0.0,0.0
803,111.01203441772499,0.0,0.0,0.0
804,110.91546412467352,0.0,0.0,0.0
805,110.81974669855592,0.0,0.0,0.0
806,110.72491108888053,0.0,0.0,0.0
807,110.63098677980128,0.0,0.0,0.0
808,110.5380037443214,0.0,0.0,0.0
809,110.44599239865296,0.0,0.0,0.0
810,110.35498355675104,0.0,0.0,0.0
811,110.26500838504194,0.0,0.0,0.0
812,110.17609835736482,0.0,0.0,0.0
813,110.08828521014647,0.0,0.0,0.0
814,110.00160089782878,0.0,0.0,0.0
815,109.91607754856953,0.0,0.0,0.0
816,109.83174742023614,0.0,0.0,0.0
817,109.74864285671283,0.0,0.0,0.0
818,109.66679624454177,0.0,0.0,0.0
819,109.58623996991848,0.0,0.0,0.0
820,109.50700637606211,0.0,0.0,0.0
821,109.42912772098111,0.0,0.0,0.0
822,109.35263613565506,0.0,0.0,0.0
823,109.27756358265289,0.0,0.0,0.0
824,109.20394181520828,0.0,0.0,0.0
825,109.13180233677288,0.0,0.0,0.0
826,109.06117636106715,0.0,0.0,0.0
827,108.99209477264992,0.0,0.0,0.0
828,108.92458808802613,0.0,0.0,0.0
829,108.85868641731348,0.0,0.0,0.0
830,108.79441942648731,0.0,0.0,0.0
831,108.73181630022374,0.0,0.0,0.0
832,108.67090570536064,0.0,0.0,0.0
833,108.61171575499549,0.0,0.0,0.0
834,108.55427397323929,0.0,0.0,0.0
835,108.49860726064564,0.0,0.0,0.0
836,108.44474186033281,0.0,0.0,0.0
837,108.3927033248178,0.0,0.0,0.0
838,108.34251648357987,0.0,0.0,0.0
839,108.29420541137118,0.0,0.0,0.0
840,108.24779339729182,0.0,0.0,0.0
841,108.20330291464626,0.0,0.0,0.0
842,108.1607555915974,0.0,0.0,0.0
843,108.12017218263449,0.0,0.0,0.0
844,108.08157254087074,0.0,0.0,0.0
845,108.04497559118543,0.0,0.0,0.0
846,108.01039930422588,0.0,0.0,0.0
847,107.97786067128308,0.0,0.0,0.0
848,107.94737568005519,0.0,0.0,0.0
849,107.91895929131219,0.0,0.0,0.0
850,107.89262541647447,0.0,0.0,0.0
851,107.86838689611777,0.0,0.0,0.0
852,107.84625547941621,0.0,0.0,0.0
853,107.82624180453493,0.0,0.0,0.0
854,107.80835537998264,0.0,0.0,0.0
855,107.79260456693466,0.0,0.0,0.0
856,107.77899656253571,0.0,0.0,0.0
857,107.7675373841917,0.0,0.0,0.0
858,107.75823185485865,0.0,0.0,0.0
859,107.75108358933679,0.0,0.0,0.0
860,107.74609498157679,0.0,0.0,0.0
861,107.74326719300485,0.0,0.0,0.0
862,107.7426001418725,0.0,0.0,0.0
863,107.7440924936363,0.0,0.0,0.0
864,107.74774165237226,0.0,0.0,0.0
865,107.75354375322883,0.0,0.0,0.0
866,107.76149365592183,0.0,0.0,0.0
867,107.77158493927408,0.0,0.0,0.0
868,107.78380989680146,0.0,0.0,0.0
869,107.79815953334708,0.0,0.0,0.0
870,107.814623562764,0.0,0.0,0.0
871,107.83319040664645,0.0,0.0,0.0
872,107.85384719410905,0.0,0.0,0.0
873,107.8765797626124,0.0,0.0,0.0
874,107.9013726598331,0.0,0.0,0.0
875,107.92820914657557,0.0,0.0,0.0
876,107.95707120072188,0.0,0.0,0.0
877,107.98793952221588,0.0,0.0,0.0
878,108.0207935390765,0.0,0.0,0.0
879,108.05561141443485,0.0,0.0,0.0
880,108.09237005458908,0.0,0.0,0.0
881,108.13104511806992,0.0,0.0,0.0
882,108.17161102570948,0.0,0.0,0.0
883,108.21404097170519,0.0,0.0,0.0
884,108.25830693566988,0.0,0.0,0.0
885,108.30437969565851,0.0,0.0,0.0
886,108.35222884216155,0.0,0.0,0.0
887,108.40182279305373,0.0,0.0,0.0
888,108.45312880948717,0.0,0.0,0.0
889,108.50611301271653,0.0,0.0,0.0
890,108.56074040184325,0.0,0.0,0.0
891,108.61697487246585,0.0,0.0,0.0
892,108.674779236222,0.0,0.0,0.0
893,108.73411524120792,0.0,0.0,0.0
894,108.79494359325975,0.0,0.0,0.0
895,108.85722397808117,0.0,0.0,0.0
896,108.92091508420086,0.0,0.0,0.0
897,108.98597462674287,0.0,0.0,0.0
898,109.05235937199232,0.0,0.0,0.0
899,109.12002516273832,0.0,0.0,0.0
900,109.18892694437571,0.0,0.0,0.0
901,109.25901879174627,0.0,0.0,0.0
902,109.33025393669978,0.0,0.0,0.0
903,109.40258479635494,0.0,0.0,0.0
904,109.47596300203934,0.0,0.0,0.0
905,109.55033942888743,0.0,0.0,0.0
906,109.62566422607506,0.0,0.0,0.0
907,109.70188684766833,0.0,0.0,0.0
908,109.77895608406453,0.0,0.0,0.0
909,109.8568200940022,0.0,0.0,0.0
910,109.93542643711706,0.0,0.0,0.0
911,110.0147221070203,0.0,0.0,0.0
912,110.09465356487506,0.0,0.0,0.0
913,110.17516677344678,0.0,0.0,0.0
914,110.2562072316029,0.0,0.0,0.0
915,110.33772000923662,0.0,0.0,0.0
916,110.41964978258967,0.0,0.0,0.0
917,110.50194086994833,0.0,0.0,0.0
918,110.58453726768698,0.0,0.0,0.0
919,110.66738268663286,0.0,0.0,0.0
920,110.75042058872603,0.0,0.0,0.0
921,113.83026089061435,58.0,0.0,0.0
922,113.8469300124461,0.0,0.0,0.0
923,113.86522380561604,0.0,0.0,0.0
924,113.8850457589893,0.0,0.0,0.0
925,113.90630026960643,0.0,0.0,0.0
926,113.92889265660054,0.0,0.0,0.0
927,113.95272917581165,0.0,0.0,0.0
928,113.97771703505614,0.0,0.0,0.0
929,114.00376441000897,0.0,0.0,0.0
930,114.0307804606579,0.0,0.0,0.0
931,114.05867534828812,0.0,0.0,0.0
932,114.08736025295651,0.0,0.0,0.0
933,114.11674739141503,0.0,0.0,0.0
934,114.14675003544319,0.0,0.0,0.0
935,114.17728253054985,0.0,0.0,0.0
936,114.20826031500457,0.0,0.0,0.0
937,114.23959993916016,0.0,0.0,0.0
938,114.27121908502718,0.0,0.0,0.0
939,114.30303658606263,0.0,0.0,0.0
940,114.33497244713479,0.0,0.0,0.0
941,114.36694786462706,0.0,0.0,0.0
942,114.39888524664391,0.0,0.0,0.0
943,114.43070823328225,0.0,0.0,0.0
944,114.4623417169327,0.0,0.0,0.0
945,114.49371186257507,0.0,0.0,0.0
946,114.52474612803292,0.0,0.0,0.0
947,114.55537328415329,0.0,0.0,0.0
948,114.58552343487699,0.0,0.0,0.0
949,114.61512803716673,0.0,0.0,0.0
950,114.64411992075972,0.0,0.0,0.0
951,114.67243330771292,0.0,0.0,0.0
952,114.70000383170891,0.0,0.0,0.0
953,114.72676855709133,0.0,0.0,0.0
954,114.75266599759959,0.0,0.0,0.0
955,114.77763613477279,0.0,0.0,0.0
956,114.80162043599334,0.0,0.0,0.0
957,114.82456187214217,0.0,0.0,0.0
958,114.846404934837,0.0,0.0,0.0
959,114.86709565322657,0.0,0.0,0.0
960,114.88658161031414,0.0,0.0,0.0
961,114.90481195878408,0.0,0.0,0.0
962,114.92173743630642,0.0,0.0,0.0
963,114.93731038029453,0.0,0.0,0.0
964,114.95148474209225,0.0,0.0,0.0
965,114.96421610056682,0.0,0.0,0.0
966,114.9754616750856,0.0,0.0,0.0
967,114.98518033785439,0.0,0.0,0.0
968,114.99333262559671,0.0,0.0,0.0
969,114.99988075055327,0.0,0.0,0.0
970,115.00478861078267,0.0,0.0,0.0
971,115.0080217997439,0.0,0.0,0.0
972,115.00954761514338,0.0,0.0,0.0
973,115.00933506702863,0.0,0.0,0.0
974,115.00735488511252,0.0,0.0,0.0
975,115.0035795253124,0.0,0.0,0.0
976,114.997983175489,0.0,0.0,0.0
977,114.99054176037137,0.0,0.0,0.0
978,114.9812329456544,0.0,0.0,0.0
979,114.97003614125632,0.0,0.0,0.0
980,114.95693250372491,0.0,0.0,0.0
981,114.94190493778112,0.0,0.0,0.0
982,114.9249380969904,0.0,0.0,0.0
983,114.90601838355255,0.0,0.0,0.0
984,114.88513394720118,0.0,0.0,0.0
985,114.862274683206,0.0,0.0,0.0
986,114.83743222947055,0.0,0.0,0.0
987,114.81059996271969,0.0,0.0,0.0
988,114.78177299377177,0.0,0.0,0.0
989,114.75094816189103,0.0,0.0,0.0
990,114.71812402821696,0.0,0.0,0.0
991,114.68330086826786,0.0,0.0,0.0
992,114.64648066351667,0.0,0.0,0.0
993,114.60766709203823,0.0,0.0,0.0
994,114.56686551822773,0.0,0.0,0.0
995,114.52408298159078,0.0,0.0,0.0
996,114.47932818460671,0.0,0.0,0.0
997,114.43261147966714,0.0,0.0,0.0
998,114.38394485509298,0.0,0.0,0.0
999,114.33334192023332,0.0,0.0,0.0
1000,114.28081788965143,0.0,0.0,0.0
1001,114.22638956640226,0.0,0.0,0.0
1002,114.17007532440844,0.0,0.0,0.0
1003,114.1118950899412,0.0,0.0,0.0
1004,114.05187032221392,0.0,0.0,0.0
1005,113.99002399309667,0.0,0.0,0.0
1006,113.92638056596093,0.0,0.0,0.0
1007,113.86096597366432,0.0,0.0,0.0
1008,113.79380759568585,0.0,0.0,0.0
1009,113.72493423442293,0.0,0.0,0.0
1010,113.6543760906623,0.0,0.0,0.0
1011,113.58216473823734,0.0,0.0,0.0
1012,113.5083330978852,0.0,0.0,0.0
1013,113.43291541031766,0.0,0.0,0.0
1014,113.35594720852063,0.0,0.0,0.0
1015,113.27746528929715,0.0,0.0,0.0
1016,113.19750768407026,0.0,0.0,0.0
1017,113.116113628962,0.0,0.0,0.0
1018,113.03332353416576,0.0,0.0,0.0
1019,112.94917895262972,0.0,0.0,0.0
1020,112.86372254806967,0.0,0.0,0.0
1021,112.77699806233002,0.0,0.0,0.0
1022,112.68905028211235,0.0,0.0,0.0
1023,112.59992500509168,0.0,0.0,0.0
1024,112.50966900544051,0.0,0.0,0.0
1025,112.41832999878186,0.0,0.0,0.0
1026,112.32595660659243,0.0,0.0,0.0
1027,112.2325983200781,0.0,0.0,0.0
1028,112.13830546354372,0.0,0.0,0.0
1029,112.04312915728006,0.0,0.0,0.0
1030,111.94712127999115,0.0,0.0,0.0
1031,111.85033443078545,0.0,0.0,0.0
1032,111.75282189075449,0.0,0.0,0.0
1033,111.65463758416384,0.0,0.0,0.0
1034,111.55583603928046,0.0,0.0,0.0
1035,111.45647234886142,0.0,0.0,0.0
1036,111.35660213032945,0.0,0.0,0.0
1037,111.25628148566047,0.0,0.0,0.0
1038,111.15556696100913,0.0,0.0,0.0
1039,111.05451550609808,0.0,0.0,0.0
1040,110.95318443339733,0.0,0.0,0.0
1041,110.85163137712,0.0,0.0,0.0
1042,110.74991425206107,0.0,0.0,0.0
1043,110.64809121230591,0.0,0.0,0.0
1044,110.54622060983537,0.0,0.0,0.0
1045,110.44436095305444,0.0,0.0,0.0
1046,110.34257086527161,0.0,0.0,0.0
1047,110.24090904315612,0.0,0.0,0.0
1048,110.13943421520023,0.0,0.0,0.0
1049,110.0382051002138,0.0,0.0,0.0
1050,109.93728036587868,0.0,0.0,0.0
1051,109.83671858738964,0.0,0.0,0.0
1052,109.73657820620996,0.0,0.0,0.0
1053,109.63691748896784,0.0,0.0,0.0
1054,109.53779448652185,0.0,0.0,0.0
1055,109.43926699322164,0.0,0.0,0.0
1056,109.34139250639132,0.0,0.0,0.0
1057,109.24422818606224,0.0,0.0,0.0
1058,109.14783081498194,0.0,0.0,0.0
1059,109.05225675892554,0.0,0.0,0.0
1060,108.95756192733639,0.0,0.0,0.0
1061,108.86380173432163,0.0,0.0,0.0
1062,108.77103106002895,0.0,0.0,0.0
1063,108.67930421243005,0.0,0.0,0.0
1064,108.58867488953636,0.0,0.0,0.0
1065,108.49919614207205,0.0,0.0,0.0
1066,108.41092033662919,0.0,0.0,0.0
1067,108.32389911932981,0.0,0.0,0.0
1068,108.23818338001881,0.0,0.0,0.0
1069,108.15382321701158,0.0,0.0,0.0
1070,108.07086790242018,0.0,0.0,0.0
1071,107.98936584808068,0.0,0.0,0.0
1072,107.90936457210474,0.0,0.0,0.0
1073,107.83091066607751,0.0,0.0,0.0
1074,107.75404976292388,0.0,0.0,0.0
1075,107.67882650546424,0.0,0.0,0.0
1076,107.60528451568089,0.0,0.0,0.0
1077,107.5334663647154,0.0,0.0,0.0
1078,107.46341354361711,0.0,0.0,0.0
1079,107.39516643486182,0.0,0.0,0.0
1080,107.32876428465993,0.0,0.0,0.0
1081,107.26424517607227,0.0,0.0,0.0
1082,107.20164600295146,0.0,0.0,0.0
1083,107.14100244472601,0.0,0.0,0.0
1084,107.08234894204391,0.0,0.0,0.0
1085,107.02571867329172,0.0,0.0,0.0
1086,106.97114353200476,0.0,0.0,0.0
1087,106.91865410518308,0.0,0.0,0.0
1088,106.86827965252769,0.0,0.0,0.0
1089,106.82004808661046,0.0,0.0,0.0
1090,106.77398595399073,0.0,0.0,0.0
1091,106.73011841729101,0.0,0.0,0.0
1092,106.68846923824323,0.0,0.0,0.0
1093,106.64906076171674,0.0,0.0,0.0
1094,106.6119139007382,0.0,0.0,0.0
1095,106.57704812251302,0.0,0.0,0.0
1096,106.54448143545724,0.0,0.0,0.0
1097,106.51423037724805,0.0,0.0,0.0
1098,106.4863100039006,0.0,0.0,0.0
1099,106.46073387987755,0.0,0.0,0.0
1100,106.43751406923789,0.0,0.0,0.0
1101,106.41666112783001,0.0,0.0,0.0
1102,106.39818409653375,0.0,0.0,0.0
1103,106.38209049555549,0.0,0.0,0.0
1104,106.36838631977918,0.0,0.0,0.0
1105,106.35707603517598,0.0,0.0,0.0
1106,106.34816257627402,0.0,0.0,0.0
1107,106.34164734468933,0.0,0.0,0.0
1108,106.33753020871816,0.0,0.0,0.0
1109,106.33580950399015,0.0,0.0,0.0
1110,106.33648203518106,0.0,0.0,0.0
1111,106.33954307878322,0.0,0.0,0.0
1112,106.3449863869306,0.0,0.0,0.0
1113,106.35280419227556,0.0,0.0,0.0
1114,106.36298721391263,0.0,0.0,0.0
1115,106.37552466434464,0.0,0.0,0.0
1116,106.39040425748547,0.0,0.0,0.0
1117,106.40761221769304,0.0,0.0,0.0
1118,106.42713328982552,0.0,0.0,0.0
1119,106.44895075031287,0.0,0.0,0.0
1120,106.47304641923533,0.0,0.0,0.0
1121,106.49940067339948,0.0,0.0,0.0
1122,106.52799246040209,0.0,0.0,0.0
1123,106.55879931367134,0.0,0.0,0.0
1124,106.59179736847373,0.0,0.0,0.0
1125,106.62696137887511,0.0,0.0,0.0
1126,106.66426473564316,0.0,0.0,0.0
1127,106.70367948507801,0.0,0.0,0.0
1128,106.74517634875711,0.0,0.0,0.0
1129,106.78872474417987,0.0,0.0,0.0
1130,106.834292806297,0.0,0.0,0.0
1131,106.88184740990869,0.0,0.0,0.0
1132,106.93135419291515,0.0,0.0,0.0
1133,106.98277758040304,0.0,0.0,0.0
1134,107.0360808095496,0.0,0.0,0.0
1135,107.09122595532706,0.0,0.0,0.0
1136,107.14817395698812,0.0,0.0,0.0
1137,107.20688464531383,0.0,0.0,0.0
1138,107.2673167706038,0.0,0.0,0.0
1139,107.32942803138859,0.0,0.0,0.0
1140,107.39317510384402,0.0,0.0,0.0
1141,107.45851367188538,0.0,0.0,0.0
1142,107.52539845792076,0.0,0.0,0.0
1143,107.59378325424086,0.0,0.0,0.0
1144,107.66362095502295,0.0,0.0,0.0
1145,107.73486358892592,0.0,0.0,0.0
1146,107.8074623522533,0.0,0.0,0.0
1147,107.88136764266028,0.0,0.0,0.0
1148,107.95652909338068,0.0,0.0,0.0
1149,108.03289560794954,0.0,0.0,0.0
1150,108.11041539539647,0.0,0.0,0.0
1151,108.18903600588455,0.0,0.0,0.0
1152,108.26870436676961,0.0,0.0,0.0
1153,108.34936681905415,0.0,0.0,0.0
1154,108.4309691542097,0.0,0.0,0.0
1155,108.51345665134197,0.0,0.0,0.0
1156,108.59677411467177,0.0,0.0,0.0
1157,108.68086591130574,0.0,0.0,0.0
1158,108.76567600926951,0.0,0.0,0.0
1159,108.85114801577684,0.0,0.0,0.0
1160,108.93722521570717,0.0,0.0,0.0
1161,109.02385061026483,0.0,0.0,0.0
1162,109.11096695579216,0.0,0.0,0.0
1163,109.19851680270945,0.0,0.0,0.0
1164,109.28644253455386,0.0,0.0,0.0
1165,109.37468640709024,0.0,0.0,0.0
1166,109.46319058746569,0.0,0.0,0.0
1167,109.55189719338095,0.0,0.0,0.0
1168,109.6407483322504,0.0,0.0,0.0
1169,109.72968614032361,0.0,0.0,0.0
1170,109.8186528217408,0.0,0.0,0.0
1171,109.90759068749452,0.0,0.0,0.0
1172,109.99644219427077,0.0,0.0,0.0
1173,110.0851499831418,0.0,0.0,0.0
1174,110.17365691808381,0.0,0.0,0.0
1175,110.26190612429234,0.0,0.0,0.0
1176,110.34984102626899,0.0,0.0,0.0
1177,110.43740538565234,0.0,0.0,0.0
1178,110.52454333876707,0.0,0.0,0.0
1179,110.61119943386478,0.0,0.0,0.0
1180,110.69731866803104,0.0,0.0,0.0
1181,110.7828465237324,0.0,0.0,0.0
1182,110.86772900497844,0.0,0.0,0.0
1183,110.95191267307347,0.0,0.0,0.0
1184,111.03534468193332,0.0,0.0,0.0
1185,111.11797281294247,0.0,0.0,0.0
1186,111.19974550932777,0.0,0.0,0.0
1187,111.2806119100245,0.0,0.0,0.0
1188,111.36052188301211,0.0,0.0,0.0
1189,111.43942605809582,0.0,0.0,0.0
1190,111.51727585911237,0.0,0.0,0.0
1191,111.59402353553713,0.0,0.0,0.0
1192,111.66962219347133,0.0,0.0,0.0
1193,111.74402582598782,0.0,0.0,0.0
1194,111.81718934281517,0.0,0.0,0.0
1195,111.8890685993391,0.0,0.0,0.0
1196,111.95962042490225,0.0,0.0,0.0
1197,112.02880265038263,0.0,0.0,0.0
1198,112.096574135032,0.0,0.0,0.0
1199,112.16289479255646,0.0,0.0,0.0
1200,112.22772561642113,0.0,0.0,0.0
1201,112.29102870436236,0.0,0.0,0.0
1202,112.35276728209075,0.0,0.0,0.0
1203,112.41290572616914,0.0,0.0,0.0
1204,112.47140958605051,0.0,0.0,0.0
1205,112.52824560526106,0.0,0.0,0.0
1206,112.58338174171442,0.0,0.0,0.0
1207,112.63678718714363,0.0,0.0,0.0
1208,112.6884323856384,0.0,0.0,0.0
1209,112.73828905127515,0.0,0.0,0.0
1210,112.78633018482884,0.0,0.0,0.0
1211,112.8325300895556,0.0,0.0,0.0
1212,112.87686438603619,0.0,0.0,0.0
1213,112.91931002607085,0.0,0.0,0.0
1214,112.95984530561692,0.0,0.0,0.0
1215,112.99844987676121,0.0,0.0,0.0
1216,113.03510475871983,0.0,0.0,0.0
1217,113.0697923478586,0.0,0.0,0.0
1218,113.10249642672883,0.0,0.0,0.0
1219,113.13320217211265,0.0,0.0,0.0
1220,113.16189616207353,0.0,0.0,0.0
1221,113.1885663820087,0.0,0.0,0.0
1222,113.21320222969982,0.0,0.0,0.0
1223,113.23579451936017,0.0,0.0,0.0
1224,113.25633548467638,0.0,0.0,0.0
1225,113.27481878084397,0.0,0.0,0.0
1226,113.29123948559676,0.0,0.0,0.0
1227,113.30559409923046,0.0,0.0,0.0
1228,113.31788054362195,0.0,0.0,0.0
1229,113.32809816024617,0.0,0.0,0.0
1230,113.33624770719358,0.0,0.0,0.0
1231,113.34233135519135,0.0,0.0,0.0
1232,113.34635268263274,0.0,0.0,0.0
1233,113.34831666961956,0.0,0.0,0.0
1234,113.34822969102305,0.0,0.0,0.0
1235,113.34609950856982,0.0,0.0,0.0
1236,113.34193526195962,0.0,0.0,0.0
1237,113.3357474590228,0.0,0.0,0.0
1238,113.32754796492561,0.0,0.0,0.0
1239,113.31734999043277,0.0,0.0,0.0
1240,113.30516807923648,0.0,0.0,0.0
1241,113.29101809436294,0.0,0.0,0.0
1242,113.27491720366677,0.0,0.0,0.0
1243,113.25688386442553,0.0,0.0,0.0
1244,113.23693780704632,0.0,0.0,0.0
1245,113.21510001789765,0.0,0.0,0.0
1246,113.19139272127993,0.0,0.0,0.0
1247,113.1658393605491,0.0,0.0,0.0
1248,113.13846457840778,0.0,0.0,0.0
1249,113.10929419637948,0.0,0.0,0.0
1250,113.07835519348217,0.0,0.0,0.0
1251,113.04567568411679,0.0,0.0,0.0
1252,113.01128489518895,0.0,0.0,0.0
1253,112.97521314248033,0.0,0.0,0.0
1254,112.93749180628856,0.0,0.0,0.0
1255,112.89815330635413,0.0,0.0,0.0
1256,112.85723107609292,0.0,0.0,0.0
1257,112.81475953615484,0.0,0.0,0.0
1258,112.77077406732784,0.0,0.0,0.0
