selected_model,raw_action,dose,blood glucose,reward,meal,risk,time,phase_type,phase_progress,phase_intensity,shaped_bonus,bg_slope
innermodel,30.0,0.0,126.70037,7.096635667539046,0.0,0.8503977695019048,06:54,0,0.0,0.0,0.0,-1.4214248657226562
innermodel,30.0,0.0,125.38741,7.082376677375902,0.0,0.7993164767623149,06:57,0,0.0,0.0,0.0,-1.312957763671875
innermodel,30.0,0.0,124.2924,7.063485865130007,0.0,0.7504445477068816,07:00,0,0.0,0.0,0.0,-1.0950164794921875
innermodel,30.0,0.0,123.44907,7.045572722406826,0.0,0.7039749175260152,07:03,0,0.0,0.0,0.0,-0.84332275390625
innermodel,30.0,0.0,122.87415,7.029377559039247,0.0,0.6600540758262923,07:06,0,0.0,0.0,0.0,-0.574920654296875
innermodel,30.0,0.0,122.58408,7.014294222841665,0.0,0.6187856984946541,07:09,0,0.0,0.0,0.0,-0.290069580078125
innermodel,30.0,0.0,122.59508,6.999464828456291,0.0,0.580234756141589,07:12,0,0.0,0.0,0.0,0.01099395751953125
innermodel,30.0,0.0,122.92308,6.983794662717868,0.0,0.5444319379645459,07:15,0,0.0,0.0,0.0,0.3280029296875
innermodel,30.0,0.0,123.58382,6.965984211403274,0.0,0.5113782472458908,07:18,0,0.0,0.0,0.0,0.660736083984375
innermodel,30.0,0.0,124.59276,6.944577796693941,0.0,0.4810496426480153,07:21,0,0.0,0.0,0.0,1.008941650390625
innermodel,30.0,0.0,125.96519,6.918026555159704,0.0,0.45340161741582874,07:24,0,0.0,0.0,0.0,1.3724288940429688
innermodel,30.0,0.0,127.06776,6.928800665369926,0.0,0.4283736261017831,07:27,0,0.0,0.0,0.0,1.102569580078125
innermodel,30.0,0.0,126.947525,7.007991436513859,0.0,0.405893285155293,07:30,0,0.0,0.0,0.0,-0.12023162841796875
innermodel,30.0,0.0,126.29619,7.042326769036708,0.0,0.3858802894164664,07:33,0,0.0,0.0,0.0,-0.651336669921875
innermodel,30.0,0.0,125.18542,7.068374926758142,0.0,0.36825000104264305,07:36,0,0.0,0.0,0.0,-1.1107711791992188
innermodel,30.0,0.0,123.686714,7.084440836489733,0.0,0.3529166805561604,07:39,0,0.0,0.0,0.0,-1.4987030029296875
innermodel,30.0,0.0,121.87143,7.089813888775463,0.0,0.3397963414607253,07:42,0,0.0,0.0,0.0,-1.8152847290039062
innermodel,30.0,0.0,119.81078,7.084654157046938,0.0,0.32880922020596637,07:45,0,0.0,0.0,0.0,-2.0606460571289062
innermodel,30.0,0.0,117.575874,7.069931777761677,0.0,0.31988186219311854,07:48,0,0.0,0.0,0.0,-2.2349090576171875
innermodel,30.0,0.0,115.23767,7.047388702768638,0.0,0.3129488320465474,07:51,0,0.0,0.0,0.0,-2.3382034301757812
innermodel,30.0,0.0,112.867065,7.019493928463383,0.0,0.30795406259029223,07:54,0,0.0,0.0,0.0,-2.37060546875
innermodel,30.0,0.0,110.54638,6.989490880465721,0.0,0.3048518619442409,07:57,0,0.0,0.0,0.0,-2.3206863403320312
innermodel,30.0,0.0,108.427185,6.963255100189111,0.0,0.303607601987663,08:00,0,0.0,0.0,0.0,-2.1191940307617188
innermodel,30.0,0.0,106.76495,6.9520330148935034,0.0,0.30419811423123705,08:03,0,0.0,0.0,0.0,-1.6622314453125
innermodel,30.0,0.0,105.83817,6.965632658529274,0.0,0.30661182100195405,08:06,0,0.0,0.0,0.0,-0.9267807006835938
innermodel,30.0,0.0,105.92529,7.003468212261932,0.0,0.3108486308900953,08:09,0,0.0,0.0,0.0,0.08712005615234375
innermodel,30.0,0.0,107.25383,7.046805844510312,0.0,0.3169196277435568,08:12,0,0.0,0.0,0.0,1.3285369873046875
innermodel,30.0,0.0,109.74613,7.058059534790791,0.0,0.3248465822296934,08:15,0,0.0,0.0,0.0,2.4923019409179688
innermodel,30.0,0.0,112.866776,7.0212553020949295,0.0,0.334661314220504,08:18,0,0.0,0.0,0.0,3.1206436157226562
innermodel,30.0,0.0,115.9786,6.968435526737084,0.0,0.34640493308783266,08:21,0,0.0,0.0,0.0,3.1118240356445312
innermodel,30.0,0.0,118.44441,6.940287522927708,0.0,0.36012698151059785,08:24,0,0.0,0.0,0.0,2.4658126831054688
innermodel,30.0,0.0,119.69065,6.958810710079661,0.0,0.37588450667278234,08:27,0,0.0,0.0,0.0,1.2462387084960938
innermodel,30.0,0.0,119.52578,7.005860968015302,0.0,0.3937410808425171,08:30,0,0.0,0.0,0.0,-0.1648712158203125
innermodel,30.0,0.0,118.33129,7.172041666513731,26.666666666666668,0.413766183252532,08:33,1,0.0,0.4444444444444445,0.13333333333333333,-1.194488525390625
innermodel,30.0,0.6635602712631226,116.616745,7.177061262599304,0.0,0.43609567807506694,08:36,1,0.1,0.4444444444444445,0.13333333333333333,-1.7145462036132812
innermodel,30.0,0.0,114.89724,7.16261581466778,0.0,0.4614168097899954,08:39,1,0.2,0.4444444444444445,0.13333333333333333,-1.7195053100585938
innermodel,30.0,0.0,113.66726,7.144962631394446,0.0,0.49169942507391573,08:42,1,0.3,0.4444444444444445,0.13333333333333333,-1.22998046875
innermodel,30.0,0.0,113.2269,7.135551945037732,0.0,0.5305684096513308,08:45,1,0.4,0.4444444444444445,0.13333333333333333,-0.44036102294921875
innermodel,30.0,0.0,113.57342,7.131674492365504,0.0,0.5834966128146634,08:48,1,0.5,0.4444444444444445,0.13333333333333333,0.34651947021484375
innermodel,30.0,0.0,114.64801,7.124139096195495,0.0,0.6580288855597254,08:51,1,0.6,0.4444444444444445,0.13333333333333333,1.0745925903320312
innermodel,30.0,0.0,116.39936,7.105577085682377,0.0,0.7637607272467102,08:54,1,0.7,0.4444444444444445,0.13333333333333333,1.7513504028320312
innermodel,30.0,0.0,118.77465,7.071492720848462,0.0,0.9116108810655834,08:57,1,0.8,0.4444444444444445,0.13333333333333333,2.3752899169921875
innermodel,30.0,0.0,121.73612,7.019484718144933,0.0,1.1129202417585884,09:00,1,0.9,0.4444444444444445,0.13333333333333333,2.9614715576171875
innermodel,30.0,0.0,125.27276,6.947746612926235,0.0,1.3783046904195686,09:03,1,1.0,0.4444444444444445,0.13333333333333333,3.5366363525390625
innermodel,30.0,0.45425504446029663,129.35408,6.72426460624185,0.0,1.7161383247543596,09:06,2,0.03333333333333333,0.4444444444444445,0.0,4.081321716308594
innermodel,30.0,0.0,133.91962,6.620677915942933,0.0,2.131023244625456,09:09,2,0.06666666666666667,0.4444444444444445,0.0,4.5655364990234375
highmodel,30.0,0.0,138.888,6.510837284563614,0.0,2.6228147985200008,09:12,2,0.1,0.4444444444444445,0.0,4.9683837890625
highmodel,30.0,0.0,144.18143,-16.689953429337336,0.0,3.1866051508604483,09:15,2,0.13333333333333333,0.4444444444444445,0.0,5.293426513671875
highmodel,30.0,0.0,149.74486,-19.579212999324447,0.0,3.813634328939165,09:18,2,0.16666666666666666,0.4444444444444445,0.0,5.5634307861328125
highmodel,30.0,0.0,155.53267,-22.57556623436893,0.0,4.492663176970871,09:21,2,0.2,0.4444444444444445,0.0,5.787811279296875
highmodel,30.0,0.0,161.50758,-25.65883631688353,0.0,5.211341324049432,09:24,2,0.23333333333333334,0.4444444444444445,0.0,5.97491455078125
highmodel,30.0,0.0,167.63007,-28.80692054465601,0.0,5.957311584844441,09:27,2,0.26666666666666666,0.4444444444444445,0.0,6.1224822998046875
highmodel,30.0,0.0,173.79329,-31.95300238635862,0.0,6.718974691242773,09:30,2,0.3,0.4444444444444445,0.0,6.1632232666015625
highmodel,30.0,0.0,179.78334,-34.96722818651673,0.0,7.48594322497301,09:33,2,0.3333333333333333,0.4444444444444445,0.0,5.99005126953125
highmodel,30.0,1.5730679035186768,185.36931,-30.725987318851786,0.0,8.249253730052114,09:36,2,0.36666666666666664,0.4444444444444445,0.0,5.585968017578125
highmodel,30.0,0.0,190.3279,-36.11592886237091,0.0,9.00134432417568,09:39,2,0.4,0.4444444444444445,0.0,4.958587646484375
highmodel,30.0,0.0,194.44063,-38.02767815020223,0.0,9.735566846505478,09:42,2,0.43333333333333335,0.4444444444444445,0.0,4.11273193359375
highmodel,30.0,0.0,197.49008,-39.353233742203784,0.0,10.44550732126865,09:45,2,0.4666666666666667,0.4444444444444445,0.0,3.0494537353515625
highmodel,30.0,0.0,199.25804,-39.98513219333748,0.0,11.124844390580826,09:48,2,0.5,0.4444444444444445,0.0,1.7679595947265625
highmodel,30.0,0.0,199.52669,-39.817673160347155,0.0,11.767722555953375,09:51,2,0.5333333333333333,0.4444444444444445,0.0,0.268646240234375
highmodel,30.0,0.0,198.08022,-38.748257496493295,0.0,12.36902126302289,09:54,2,0.5666666666666667,0.4444444444444445,0.0,-1.44647216796875
highmodel,30.0,0.0,196.60228,-38.0046796894507,0.0,12.924516748279302,09:57,2,0.6,0.4444444444444445,0.0,-1.477935791015625
highmodel,30.0,0.0,197.89902,-39.20952652296262,0.0,13.430968944127779,10:00,2,0.6333333333333333,0.4444444444444445,0.0,1.2967376708984375
